fromNode,fromNode_lat,fromNode_long,toNode,toNode_lat,toNode_long,weight
624A,1.4008568,103.911349,622C,1.4007194,103.9108095,61.93152012
624A,1.4008568,103.911349,623C,1.3997381,103.9114497,124.2067722
624A,1.4008568,103.911349,624B,1.4007435,103.9116958,40.57661757
624B,1.4007435,103.9116958,623,1.40014,103.9120554,77.81160502
624B,1.4007435,103.9116958,622A,1.4000377,103.9110567,105.5904358
624B,1.4007435,103.9116958,622B,1.4002983,103.9107255,118.6732609
624B,1.4007435,103.9116958,623A,1.3998609,103.9119724,102.3327965
624B,1.4007435,103.9116958,623C,1.3997381,103.9114497,114.4958686
624B,1.4007435,103.9116958,624A,1.4008568,103.911349,40.57661757
624B,1.4007435,103.9116958,624C,1.4004795,103.9120551,49.50735613
624B,1.4007435,103.9116958,624C,1.4004795,103.9120551,49.50735613
624C,1.4004795,103.9120551,623,1.40014,103.9120554,37.54020661
624C,1.4004795,103.9120551,622A,1.4000377,103.9110567,121.3737947
624C,1.4004795,103.9120551,623C,1.3997381,103.9114497,106.1124955
624C,1.4004795,103.9120551,624B,1.4007435,103.9116958,49.50735613
632A,1.4006976,103.9133537,635,1.40094,103.91348,30.26510949
632A,1.4006976,103.9133537,632B,1.4008386,103.9131451,27.96403995
632A,1.4006976,103.9133537,633B,1.4011994,103.9134116,55.85938323
632A,1.4006976,103.9133537,635A,1.4009294,103.913744,50.43381713
632A,1.4006976,103.9133537,635B,1.4007874,103.9139545,67.59421002
632A,1.4006976,103.9133537,636B,1.4004204,103.913761,54.71783286
632B,1.4008386,103.9131451,635,1.40094,103.91348,38.91986397
632B,1.4008386,103.9131451,632A,1.4006976,103.9133537,27.96403995
632B,1.4008386,103.9131451,632C,1.4009758,103.912972,24.52030031
632B,1.4008386,103.9131451,633A,1.4013413,103.9131942,55.85394298
632B,1.4008386,103.9131451,633B,1.4011994,103.9134116,49.71149931
632C,1.4009758,103.912972,616,1.40216,103.9117,192.832098
632C,1.4009758,103.912972,617D,1.4016874,103.9128405,80.03441766
632C,1.4009758,103.912972,618A,1.4011885,103.9125063,56.91309813
632C,1.4009758,103.912972,632B,1.4008386,103.9131451,24.52030031
632C,1.4009758,103.912972,633A,1.4013413,103.9131942,47.37984665
632C,1.4009758,103.912972,633B,1.4011994,103.9134116,54.81439927
633A,1.4013413,103.9131942,616,1.40216,103.9117,189.3295546
633A,1.4013413,103.9131942,617D,1.4016874,103.9128405,54.89953762
633A,1.4013413,103.9131942,618A,1.4011885,103.9125063,78.39626319
633A,1.4013413,103.9131942,632B,1.4008386,103.9131451,55.85394298
633A,1.4013413,103.9131942,632C,1.4009758,103.912972,47.37984665
633A,1.4013413,103.9131942,632C,1.4009758,103.912972,47.37984665
633A,1.4013413,103.9131942,633B,1.4011994,103.9134116,28.83622749
633B,1.4011994,103.9134116,635,1.40094,103.91348,29.6759988
633B,1.4011994,103.9134116,632A,1.4006976,103.9133537,55.85938323
633B,1.4011994,103.9134116,632B,1.4008386,103.9131451,49.71149931
633B,1.4011994,103.9134116,632C,1.4009758,103.912972,54.81439927
633B,1.4011994,103.9134116,633A,1.4013413,103.9131942,28.83622749
633B,1.4011994,103.9134116,635A,1.4009294,103.913744,47.53645141
635A,1.4009294,103.913744,635,1.40094,103.91348,29.40299085
635A,1.4009294,103.913744,632A,1.4006976,103.9133537,50.43381713
635A,1.4009294,103.913744,635B,1.4007874,103.9139545,28.2012317
635A,1.4009294,103.913744,636B,1.4004204,103.913761,56.31443151
635B,1.4007874,103.9139545,632A,1.4006976,103.9133537,67.59421002
635B,1.4007874,103.9139545,635A,1.4009294,103.913744,28.2012317
635B,1.4007874,103.9139545,635C,1.4006393,103.9142004,31.89106396
635B,1.4007874,103.9139545,636A,1.4002871,103.913923,55.43159867
635B,1.4007874,103.9139545,636B,1.4004204,103.913761,45.94048189
635C,1.4006393,103.9142004,635B,1.4007874,103.9139545,31.89106396
635C,1.4006393,103.9142004,636A,1.4002871,103.913923,49.69591375
635C,1.4006393,103.9142004,636B,1.4004204,103.913761,54.56201558
635C,1.4006393,103.9142004,638A,1.4001173,103.9148571,93.12660582
636A,1.4002871,103.913923,635B,1.4007874,103.9139545,55.43159867
636A,1.4002871,103.913923,635C,1.4006393,103.9142004,49.69591375
636A,1.4002871,103.913923,636B,1.4004204,103.913761,23.28691581
636A,1.4002871,103.913923,Horizon Pri Sch (65411),1.3994654,103.9138187,91.59782811
636B,1.4004204,103.913761,632A,1.4006976,103.9133537,54.71783286
636B,1.4004204,103.913761,635A,1.4009294,103.913744,56.31443151
636B,1.4004204,103.913761,635B,1.4007874,103.9139545,45.94048189
636B,1.4004204,103.913761,635C,1.4006393,103.9142004,54.56201558
636B,1.4004204,103.913761,636A,1.4002871,103.913923,23.28691581
SPC,1.4004,103.90912,Way 218215409,1.400632,103.9090778,26.07971114
Way 218215409,1.400632,103.9090778,SPC,1.4004,103.90912,26.07971114
Way 218215409,1.400632,103.9090778,Way 218215396,1.4008835,103.9087877,42.61036452
Way 218215396,1.4008835,103.9087877,Way 218215409,1.400632,103.9090778,42.61036452
Way 218215396,1.4008835,103.9087877,Way 218215390,1.4012011,103.9090303,44.29687265
Way 218215390,1.4012011,103.9090303,Way 218215396,1.4008835,103.9087877,44.29687265
174,1.3967478,103.9103319,173A,1.397021,103.9095136,95.94569794
174,1.3967478,103.9103319,173B,1.396617,103.9100374,35.8233684
174,1.3967478,103.9103319,173C,1.3962822,103.9104557,53.29525269
174,1.3967478,103.9103319,173D,1.396026,103.9109211,103.2935167
174,1.3967478,103.9103319,174A,1.3964385,103.911204,102.9028537
174,1.3967478,103.9103319,174B,1.3967282,103.9108217,54.55126343
174,1.3967478,103.9103319,174C,1.3970693,103.910408,36.54468131
174,1.3967478,103.9103319,174D,1.3973846,103.9099662,81.32918357
178,1.3994169,103.9085474,180,1.3985678,103.9092497,122.1622744
178,1.3994169,103.9085474,181,1.3992552,103.9090922,63.21040983
178,1.3994169,103.9085474,193,1.3999259,103.9089278,70.42621229
178,1.3994169,103.9085474,176A,1.3989536,103.90818,65.54515878
178,1.3994169,103.9085474,176B,1.3986619,103.9085226,83.52968548
178,1.3994169,103.9085474,Blk 178 (65249),1.399643,103.908247,41.74500865
180,1.3985678,103.9092497,178,1.3994169,103.9085474,122.1622744
180,1.3985678,103.9092497,181,1.3992552,103.9090922,78.00396213
180,1.3985678,103.9092497,182,1.3990119,103.9094495,53.90574274
180,1.3985678,103.9092497,183,1.3987708,103.9097461,59.62888828
180,1.3985678,103.9092497,184,1.3984784,103.910081,93.03916308
180,1.3985678,103.9092497,185,1.3981716,103.9103279,127.7368325
180,1.3985678,103.9092497,174D,1.3973846,103.9099662,153.2156787
180,1.3985678,103.9092497,176A,1.3989536,103.90818,126.4561036
180,1.3985678,103.9092497,176B,1.3986619,103.9085226,81.58270599
180,1.3985678,103.9092497,176C,1.3983152,103.9089321,45.04880734
180,1.3985678,103.9092497,176D,1.3979205,103.909464,75.44378089
181,1.3992552,103.9090922,178,1.3994169,103.9085474,63.21040983
181,1.3992552,103.9090922,180,1.3985678,103.9092497,78.00396213
181,1.3992552,103.9090922,182,1.3990119,103.9094495,48.00870134
181,1.3992552,103.9090922,191,1.3996205,103.9098027,88.78915201
181,1.3992552,103.9090922,192,1.3998901,103.909533,85.64465835
181,1.3992552,103.9090922,193,1.3999259,103.9089278,76.38598195
181,1.3992552,103.9090922,176A,1.3989536,103.90818,106.8531385
181,1.3992552,103.9090922,176B,1.3986619,103.9085226,91.22521795
181,1.3992552,103.9090922,176C,1.3983152,103.9089321,105.4564361
182,1.3990119,103.9094495,180,1.3985678,103.9092497,53.90574274
182,1.3990119,103.9094495,181,1.3992552,103.9090922,48.00870134
182,1.3990119,103.9094495,183,1.3987708,103.9097461,42.42918762
182,1.3990119,103.9094495,190,1.3993496,103.9100674,78.24858888
182,1.3990119,103.9094495,191,1.3996205,103.9098027,77.93415167
182,1.3990119,103.9094495,192,1.3998901,103.909533,97.55050604
182,1.3990119,103.9094495,176B,1.3986619,103.9085226,110.1726616
182,1.3990119,103.9094495,176C,1.3983152,103.9089321,96.17797358
182,1.3990119,103.9094495,176D,1.3979205,103.909464,120.6922742
183,1.3987708,103.9097461,180,1.3985678,103.9092497,59.62888828
183,1.3987708,103.9097461,182,1.3990119,103.9094495,42.42918762
183,1.3987708,103.9097461,184,1.3984784,103.910081,49.3397231
183,1.3987708,103.9097461,188,1.3990866,103.910452,85.9686226
183,1.3987708,103.9097461,190,1.3993496,103.9100674,73.31177558
183,1.3987708,103.9097461,191,1.3996205,103.9098027,94.16642564
183,1.3987708,103.9097461,176C,1.3983152,103.9089321,103.6532075
183,1.3987708,103.9097461,176D,1.3979205,103.909464,99.12462482
184,1.3984784,103.910081,180,1.3985678,103.9092497,93.03916308
184,1.3984784,103.910081,183,1.3987708,103.9097461,49.3397231
184,1.3984784,103.910081,185,1.3981716,103.9103279,43.6558209
184,1.3984784,103.910081,187,1.3990097,103.9108446,103.3088145
184,1.3984784,103.910081,188,1.3990866,103.910452,78.91406551
184,1.3984784,103.910081,190,1.3993496,103.9100674,96.34477426
184,1.3984784,103.910081,176C,1.3983152,103.9089321,129.1243469
184,1.3984784,103.910081,176D,1.3979205,103.909464,92.30571649
185,1.3981716,103.9103279,180,1.3985678,103.9092497,127.7368325
185,1.3981716,103.9103279,184,1.3984784,103.910081,43.6558209
185,1.3981716,103.9103279,186,1.39876,103.9111127,108.9080982
185,1.3981716,103.9103279,187,1.3990097,103.9108446,109.0628739
185,1.3981716,103.9103279,188,1.3990866,103.910452,102.1143037
185,1.3981716,103.9103279,174D,1.3973846,103.9099662,95.8809864
185,1.3981716,103.9103279,176D,1.3979205,103.909464,100.0695059
186,1.39876,103.9111127,184,1.3984784,103.910081,118.9617575
186,1.39876,103.9111127,185,1.3981716,103.9103279,108.9080982
186,1.39876,103.9111127,187,1.3990097,103.9108446,40.651264
187,1.3990097,103.9108446,183,1.3987708,103.9097461,125.0698227
187,1.3990097,103.9108446,184,1.3984784,103.910081,103.3088145
187,1.3990097,103.9108446,185,1.3981716,103.9103279,109.0628739
187,1.3990097,103.9108446,186,1.39876,103.9111127,40.651264
187,1.3990097,103.9108446,188,1.3990866,103.910452,44.51085317
188,1.3990866,103.910452,183,1.3987708,103.9097461,85.9686226
188,1.3990866,103.910452,184,1.3984784,103.910081,78.91406551
188,1.3990866,103.910452,185,1.3981716,103.9103279,102.1143037
188,1.3990866,103.910452,187,1.3990097,103.9108446,44.51085317
188,1.3990866,103.910452,190,1.3993496,103.9100674,51.74577085
188,1.3990866,103.910452,Bet Blks 187/188 (65279),1.399301,103.911031,68.65777656
190,1.3993496,103.9100674,182,1.3990119,103.9094495,78.24858888
190,1.3993496,103.9100674,183,1.3987708,103.9097461,73.31177558
190,1.3993496,103.9100674,184,1.3984784,103.910081,96.34477426
190,1.3993496,103.9100674,188,1.3990866,103.910452,51.74577085
190,1.3993496,103.9100674,191,1.3996205,103.9098027,42.01230376
191,1.3996205,103.9098027,181,1.3992552,103.9090922,88.78915201
191,1.3996205,103.9098027,182,1.3990119,103.9094495,77.93415167
191,1.3996205,103.9098027,183,1.3987708,103.9097461,94.16642564
191,1.3996205,103.9098027,190,1.3993496,103.9100674,42.01230376
191,1.3996205,103.9098027,192,1.3998901,103.909533,42.30288613
192,1.3998901,103.909533,178,1.3994169,103.9085474,121.5252298
192,1.3998901,103.909533,181,1.3992552,103.9090922,85.64465835
192,1.3998901,103.909533,182,1.3990119,103.9094495,97.55050604
192,1.3998901,103.909533,191,1.3996205,103.9098027,42.30288613
192,1.3998901,103.909533,193,1.3999259,103.9089278,67.46681631
192,1.3998901,103.909533,SPC,1.4004,103.90911,73.45016326
193,1.3999259,103.9089278,178,1.3994169,103.9085474,70.42621229
193,1.3999259,103.9089278,181,1.3992552,103.9090922,76.38598195
193,1.3999259,103.9089278,192,1.3998901,103.909533,67.46681631
193,1.3999259,103.9089278,SPC,1.4004,103.90911,56.20821833
173A,1.397021,103.9095136,174,1.3967478,103.9103319,95.94569794
173A,1.397021,103.9095136,173B,1.396617,103.9100374,73.44087513
173A,1.397021,103.9095136,174C,1.3970693,103.910408,99.67793774
173A,1.397021,103.9095136,174D,1.3973846,103.9099662,64.44698312
173A,1.397021,103.9095136,175A,1.3975311,103.9090031,80.05638366
173A,1.397021,103.9095136,176D,1.3979205,103.909464,99.61520299
173A,1.397021,103.9095136,Meridian LRT,1.39692,103.90888,71.390167
173A,1.397021,103.9095136,Meridian Stn Exit B (65161),1.397306,103.908696,96.29085108
173B,1.396617,103.9100374,174,1.3967478,103.9103319,35.8233684
173B,1.396617,103.9100374,173A,1.397021,103.9095136,73.44087513
173B,1.396617,103.9100374,174B,1.3967282,103.9108217,88.14395598
173B,1.396617,103.9100374,174C,1.3970693,103.910408,64.82495804
173B,1.396617,103.9100374,174C,1.3970693,103.910408,64.82495804
173B,1.396617,103.9100374,174D,1.3973846,103.9099662,85.24636725
173C,1.3962822,103.9104557,174,1.3967478,103.9103319,53.29525269
173C,1.3962822,103.9104557,173B,1.396617,103.9100374,59.47714957
173C,1.3962822,103.9104557,173D,1.396026,103.9109211,59.03426698
173C,1.3962822,103.9104557,174A,1.3964385,103.911204,85.05031919
173C,1.3962822,103.9104557,174B,1.3967282,103.9108217,63.96183764
173C,1.3962822,103.9104557,174C,1.3970693,103.910408,87.19526629
173D,1.396026,103.9109211,174,1.3967478,103.9103319,103.2935167
173D,1.396026,103.9109211,110D,1.3951325,103.9103578,117.0083045
173D,1.396026,103.9109211,172A,1.3953757,103.9115639,101.4291243
173D,1.396026,103.9109211,173C,1.3962822,103.9104557,59.03426698
173D,1.396026,103.9109211,174A,1.3964385,103.911204,55.42245266
173D,1.396026,103.9109211,174B,1.3967282,103.9108217,78.42973442
174A,1.3964385,103.911204,174,1.3967478,103.9103319,102.9028537
174A,1.3964385,103.911204,173C,1.3962822,103.9104557,85.05031919
174A,1.3964385,103.911204,173D,1.396026,103.9109211,55.42245266
174A,1.3964385,103.911204,174B,1.3967282,103.9108217,53.25613621
174B,1.3967282,103.9108217,174,1.3967478,103.9103319,54.55126343
174B,1.3967282,103.9108217,173C,1.3962822,103.9104557,63.96183764
174B,1.3967282,103.9108217,173D,1.396026,103.9109211,78.42973442
174B,1.3967282,103.9108217,174A,1.3964385,103.911204,53.25613621
174B,1.3967282,103.9108217,174C,1.3970693,103.910408,59.51634729
174C,1.3970693,103.910408,174,1.3967478,103.9103319,36.54468131
174C,1.3970693,103.910408,173A,1.397021,103.9095136,99.67793774
174C,1.3970693,103.910408,173B,1.396617,103.9100374,64.82495804
174C,1.3970693,103.910408,173C,1.3962822,103.9104557,87.19526629
174C,1.3970693,103.910408,174B,1.3967282,103.9108217,59.51634729
174C,1.3970693,103.910408,174D,1.3973846,103.9099662,60.2731721
174D,1.3973846,103.9099662,174,1.3967478,103.9103319,81.32918357
174D,1.3973846,103.9099662,180,1.3985678,103.9092497,153.2156787
174D,1.3973846,103.9099662,185,1.3981716,103.9103279,95.8809864
174D,1.3973846,103.9099662,173A,1.397021,103.9095136,64.44698312
174D,1.3973846,103.9099662,173B,1.396617,103.9100374,85.24636725
174D,1.3973846,103.9099662,174C,1.3970693,103.910408,60.2731721
174D,1.3973846,103.9099662,175A,1.3975311,103.9090031,108.3973924
174D,1.3973846,103.9099662,176D,1.3979205,103.909464,81.45481987
175A,1.3975311,103.9090031,175,1.3981717,103.9086496,81.02542278
175A,1.3975311,103.9090031,173A,1.397021,103.9095136,80.05638366
175A,1.3975311,103.9090031,174D,1.3973846,103.9099662,108.3973924
175A,1.3975311,103.9090031,175B,1.3978542,103.9085954,57.74927255
175A,1.3975311,103.9090031,176C,1.3983152,103.9089321,87.06109791
175A,1.3975311,103.9090031,176D,1.3979205,103.909464,66.96901698
175A,1.3975311,103.9090031,Meridian LRT,1.39692,103.90888,68.94704245
175A,1.3975311,103.9090031,Meridian Stn Exit B (65161),1.397306,103.908696,42.27930749
175B,1.3978542,103.9085954,175,1.3981717,103.9086496,35.62192206
175B,1.3978542,103.9085954,175A,1.3975311,103.9090031,57.74927255
175B,1.3978542,103.9085954,175C,1.3982009,103.908186,59.54371365
175B,1.3978542,103.9085954,176B,1.3986619,103.9085226,89.67808492
175B,1.3978542,103.9085954,176C,1.3983152,103.9089321,63.26508029
175B,1.3978542,103.9085954,176D,1.3979205,103.909464,96.94112904
175C,1.3982009,103.908186,175,1.3981717,103.9086496,51.6933874
175C,1.3982009,103.908186,175B,1.3978542,103.9085954,59.54371365
175C,1.3982009,103.908186,175D,1.3985234,103.9079268,45.86640237
175C,1.3982009,103.908186,176A,1.3989536,103.90818,83.23243367
175C,1.3982009,103.908186,176B,1.3986619,103.9085226,63.25848659
175C,1.3982009,103.908186,176C,1.3983152,103.9089321,83.98731171
175D,1.3979205,103.909464,175,1.3981717,103.9086496,94.79267126
175D,1.3979205,103.909464,175C,1.3982009,103.908186,145.5646189
175D,1.3979205,103.909464,176A,1.3989536,103.90818,182.941887
175D,1.3979205,103.909464,176B,1.3986619,103.9085226,133.0282068
175D,1.3979205,103.909464,196B,1.3990295,103.90718,282.2131025
176A,1.3989536,103.90818,175,1.3981717,103.9086496,101.0257616
176A,1.3989536,103.90818,178,1.3994169,103.9085474,65.54515878
176A,1.3989536,103.90818,175C,1.3982009,103.908186,83.23243367
176A,1.3989536,103.90818,175D,1.3985234,103.9079268,55.28858532
176A,1.3989536,103.90818,176B,1.3986619,103.9085226,49.94013152
176A,1.3989536,103.90818,Blk 178 (65249),1.399643,103.908247,76.59414464
176B,1.3986619,103.9085226,175,1.3981717,103.9086496,56.01614439
176B,1.3986619,103.9085226,178,1.3994169,103.9085474,83.52968548
176B,1.3986619,103.9085226,180,1.3985678,103.9092497,81.58270599
176B,1.3986619,103.9085226,181,1.3992552,103.9090922,91.22521795
176B,1.3986619,103.9085226,182,1.3990119,103.9094495,110.1726616
176B,1.3986619,103.9085226,175B,1.3978542,103.9085954,89.67808492
176B,1.3986619,103.9085226,175C,1.3982009,103.908186,63.25848659
176B,1.3986619,103.9085226,175D,1.3985234,103.9079268,68.05018771
176B,1.3986619,103.9085226,176A,1.3989536,103.90818,49.94013152
176B,1.3986619,103.9085226,176C,1.3983152,103.9089321,59.55222263
176C,1.3983152,103.9089321,175,1.3981717,103.9086496,35.21582188
176C,1.3983152,103.9089321,180,1.3985678,103.9092497,45.04880734
176C,1.3983152,103.9089321,181,1.3992552,103.9090922,105.4564361
176C,1.3983152,103.9089321,182,1.3990119,103.9094495,96.17797358
176C,1.3983152,103.9089321,183,1.3987708,103.9097461,103.6532075
176C,1.3983152,103.9089321,184,1.3984784,103.910081,129.1243469
176C,1.3983152,103.9089321,175A,1.3975311,103.9090031,87.06109791
176C,1.3983152,103.9089321,175B,1.3978542,103.9085954,63.26508029
176C,1.3983152,103.9089321,175C,1.3982009,103.908186,83.98731171
176C,1.3983152,103.9089321,176B,1.3986619,103.9085226,59.55222263
176C,1.3983152,103.9089321,176D,1.3979205,103.909464,73.54347314
176D,1.3979205,103.909464,175,1.3981717,103.9086496,94.79267126
176D,1.3979205,103.909464,180,1.3985678,103.9092497,75.44378089
176D,1.3979205,103.909464,183,1.3987708,103.9097461,99.12462482
176D,1.3979205,103.909464,184,1.3984784,103.910081,92.30571649
176D,1.3979205,103.909464,185,1.3981716,103.9103279,100.0695059
176D,1.3979205,103.909464,173A,1.397021,103.9095136,99.61520299
176D,1.3979205,103.909464,174D,1.3973846,103.9099662,81.45481987
176D,1.3979205,103.909464,175A,1.3975311,103.9090031,66.96901698
176D,1.3979205,103.909464,175B,1.3978542,103.9085954,96.94112904
176D,1.3979205,103.909464,176C,1.3983152,103.9089321,73.54347314
SPC,1.4004,103.90912,Way 218215396,1.4008835,103.9087877,65.00651566
639,1.39948,103.91605,637D,1.3990893,103.9154517,79.37026957
639,1.39948,103.91605,638C,1.3997874,103.9154836,71.61346316
639,1.39948,103.91605,641C,1.3990478,103.9164875,68.22343915
639,1.39948,103.91605,642D,1.3988568,103.9157521,76.47026632
639,1.39948,103.91605,Kadaloor Stn Exit B (65321),1.3993112,103.9166662,71.06954483
643,1.3973094,103.9160501,645,1.3977581,103.9162963,56.67748872
643,1.3973094,103.9160501,646,1.3981421,103.9157767,96.97252269
643,1.3973094,103.9160501,647,1.3980501,103.9154532,105.4543488
643,1.3973094,103.9160501,648,1.3976828,103.9151829,104.9690391
643,1.3973094,103.9160501,649,1.3972468,103.9149086,127.2221147
643,1.3973094,103.9160501,652,1.396932,103.9157623,52.60500022
645,1.3977581,103.9162963,643,1.3973094,103.9160501,56.67748872
645,1.3977581,103.9162963,646,1.3981421,103.9157767,71.73974534
645,1.3977581,103.9162963,648,1.3976828,103.9151829,124.1859307
645,1.3977581,103.9162963,642A,1.398171,103.9167323,66.62423367
645,1.3977581,103.9162963,642B,1.398399,103.9162706,70.92516667
646,1.3981421,103.9157767,643,1.3973094,103.9160501,96.97252269
646,1.3981421,103.9157767,645,1.3977581,103.9162963,71.73974534
646,1.3981421,103.9157767,647,1.3980501,103.9154532,37.41088922
646,1.3981421,103.9157767,652,1.396932,103.9157623,133.8163263
646,1.3981421,103.9157767,642C,1.3985692,103.9160103,53.9088831
646,1.3981421,103.9157767,642D,1.3988568,103.9157521,79.07531161
647,1.3980501,103.9154532,643,1.3973094,103.9160501,105.4543488
647,1.3980501,103.9154532,645,1.3977581,103.9162963,99.22586608
647,1.3980501,103.9154532,646,1.3981421,103.9157767,37.41088922
647,1.3980501,103.9154532,648,1.3976828,103.9151829,50.54071115
647,1.3980501,103.9154532,651,1.3968483,103.9154372,132.9008869
647,1.3980501,103.9154532,652,1.396932,103.9157623,128.3300247
648,1.3976828,103.9151829,643,1.3973094,103.9160501,104.9690391
648,1.3976828,103.9151829,645,1.3977581,103.9162963,124.1859307
648,1.3976828,103.9151829,647,1.3980501,103.9154532,50.54071115
648,1.3976828,103.9151829,649,1.3972468,103.9149086,57.06225026
648,1.3976828,103.9151829,651,1.3968483,103.9154372,96.51702585
648,1.3976828,103.9151829,652,1.396932,103.9157623,105.1183394
649,1.3972468,103.9149086,643,1.3973094,103.9160501,127.2221147
649,1.3972468,103.9149086,648,1.3976828,103.9151829,57.06225026
649,1.3972468,103.9149086,651,1.3968483,103.9154372,73.49936735
649,1.3972468,103.9149086,Blk 649 (65261),1.3971462,103.9146038,35.69757779
651,1.3968483,103.9154372,648,1.3976828,103.9151829,96.51702585
651,1.3968483,103.9154372,649,1.3972468,103.9149086,73.49936735
651,1.3968483,103.9154372,652,1.396932,103.9157623,37.34431449
652,1.396932,103.9157623,643,1.3973094,103.9160501,52.60500022
652,1.396932,103.9157623,646,1.3981421,103.9157767,133.8163263
652,1.396932,103.9157623,647,1.3980501,103.9154532,128.3300247
652,1.396932,103.9157623,648,1.3976828,103.9151829,105.1183394
652,1.396932,103.9157623,649,1.3972468,103.9149086,101.181468
100 River Parc,1.397838,103.9173684,102 River Parc,1.3979214,103.9171327,27.80414082
100 River Parc,1.397838,103.9173684,90 River Parc,1.3983086,103.9173806,52.0542742
100 River Parc,1.397838,103.9173684,92 River Parc,1.3982081,103.9176359,50.60591805
100 River Parc,1.397838,103.9173684,94 River Parc,1.3980003,103.9179364,65.70899932
100 River Parc,1.397838,103.9173684,98 River Parc,1.4011074,103.9161814,384.8919291
102 River Parc,1.3979214,103.9171327,100 River Parc,1.397838,103.9173684,27.80414082
102 River Parc,1.3979214,103.9171327,641A,1.3985574,103.9170247,71.34531225
102 River Parc,1.3979214,103.9171327,642A,1.398171,103.9167323,52.41421573
102 River Parc,1.3979214,103.9171327,90 River Parc,1.3983086,103.9173806,50.93315034
102 River Parc,1.3979214,103.9171327,92 River Parc,1.3982081,103.9176359,64.35013266
637A,1.3997273,103.9145701,637B,1.3994464,103.9147895,39.50833276
637A,1.3997273,103.9145701,638A,1.4001173,103.9148571,53.66388688
637A,1.3997273,103.9145701,638B,1.3999441,103.9152358,77.86552806
637A,1.3997273,103.9145701,Opp Horizon Pr Sch (65419),1.3994396,103.9139912,71.85019004
637B,1.3994464,103.9147895,637A,1.3997273,103.9145701,39.50833276
637B,1.3994464,103.9147895,637C,1.3992974,103.9150379,32.18096506
637B,1.3994464,103.9147895,638A,1.4001173,103.9148571,74.56519718
637B,1.3994464,103.9147895,638B,1.3999441,103.9152358,74.13146708
637B,1.3994464,103.9147895,638C,1.3997874,103.9154836,85.95566261
637C,1.3992974,103.9150379,637B,1.3994464,103.9147895,32.18096506
637C,1.3992974,103.9150379,637B,1.3994464,103.9147895,32.18096506
637C,1.3992974,103.9150379,637D,1.3990893,103.9154517,51.47937107
637C,1.3992974,103.9150379,638A,1.4001173,103.9148571,92.86627568
637C,1.3992974,103.9150379,638B,1.3999441,103.9152358,74.82345334
637C,1.3992974,103.9150379,638C,1.3997874,103.9154836,73.4565038
637D,1.3990893,103.9154517,639,1.39948,103.91605,79.37026957
637D,1.3990893,103.9154517,637C,1.3992974,103.9150379,51.47937107
637D,1.3990893,103.9154517,638B,1.3999441,103.9152358,97.525447
637D,1.3990893,103.9154517,638C,1.3997874,103.9154836,77.27395347
637D,1.3990893,103.9154517,642D,1.3988568,103.9157521,42.17265067
638A,1.4001173,103.9148571,637A,1.3997273,103.9145701,53.66388688
638A,1.4001173,103.9148571,637B,1.3994464,103.9147895,74.56519718
638A,1.4001173,103.9148571,637C,1.3992974,103.9150379,92.86627568
638A,1.4001173,103.9148571,638B,1.3999441,103.9152358,46.2916385
638A,1.4001173,103.9148571,635C,1.4006393,103.9142004,93.12660582
638B,1.3999441,103.9152358,637A,1.3997273,103.9145701,77.86552806
638B,1.3999441,103.9152358,637B,1.3994464,103.9147895,74.13146708
638B,1.3999441,103.9152358,637C,1.3992974,103.9150379,74.82345334
638B,1.3999441,103.9152358,637D,1.3990893,103.9154517,97.525447
638B,1.3999441,103.9152358,638A,1.4001173,103.9148571,46.2916385
638B,1.3999441,103.9152358,638C,1.3997874,103.9154836,32.5685064
638C,1.3997874,103.9154836,639,1.39948,103.91605,71.61346316
638C,1.3997874,103.9154836,637B,1.3994464,103.9147895,85.95566261
638C,1.3997874,103.9154836,637C,1.3992974,103.9150379,73.4565038
638C,1.3997874,103.9154836,637D,1.3990893,103.9154517,77.27395347
638C,1.3997874,103.9154836,638B,1.3999441,103.9152358,32.5685064
641A,1.3985574,103.9170247,102 River Parc,1.3979214,103.9171327,71.34531225
641A,1.3985574,103.9170247,641B,1.3988809,103.9167512,46.96772212
641A,1.3985574,103.9170247,642A,1.398171,103.9167323,53.70650201
641A,1.3985574,103.9170247,642B,1.398399,103.9162706,85.7294814
641A,1.3985574,103.9170247,90 River Parc,1.3983086,103.9173806,48.22409098
641B,1.3988809,103.9167512,641A,1.3985574,103.9170247,46.96772212
641B,1.3988809,103.9167512,641C,1.3990478,103.9164875,34.66681883
641B,1.3988809,103.9167512,642A,1.398171,103.9167323,78.52532185
641B,1.3988809,103.9167512,642B,1.398399,103.9162706,75.49818769
641B,1.3988809,103.9167512,642C,1.3985692,103.9160103,89.36601568
641B,1.3988809,103.9167512,Kadaloor Stn Exit B (65321),1.3993112,103.9166662,48.51158056
641C,1.3990478,103.9164875,639,1.39948,103.91605,68.22343915
641C,1.3990478,103.9164875,641B,1.3988809,103.9167512,34.66681883
641C,1.3990478,103.9164875,642B,1.398399,103.9162706,75.69292821
641C,1.3990478,103.9164875,642C,1.3985692,103.9160103,74.9725964
641C,1.3990478,103.9164875,642D,1.3988568,103.9157521,84.52130557
641C,1.3990478,103.9164875,Kadaloor Stn Exit B (65321),1.3993112,103.9166662,35.26726562
642A,1.398171,103.9167323,645,1.3977581,103.9162963,66.62423367
642A,1.398171,103.9167323,102 River Parc,1.3979214,103.9171327,52.41421573
